"id_celda","semana","celda_raster","x","y","altitud_m","anio","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","clim_precipitacion_mm","clim_temperatura_bilineal_c","clim_radiacion_bilineal_mj_m2_dia"
1,39,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,60.5112991333008,20.3014278411865,18.9271297454834,16.7199993133545,16.5725650787354,42.0338650941849,19.9925260543823,16.6955045461655
1,40,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,47.3247604370117,20.4042854309082,19.0154895782471,15.5142860412598,15.897970199585,45.3967967033386,19.8315147161484,16.4085055589676
1,41,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,69.361457824707,21.8857135772705,20.2406196594238,16.1042861938477,17.7295665740967,61.8537441492081,19.6854709386826,15.5976331830025
1,42,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,39.0763549804688,20.2871437072754,18.9632987976074,15.1371431350708,14.3855018615723,63.4424860477448,19.5836037397385,15.5266975164413
1,43,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,114.791717529297,19.5871429443359,18.39208984375,14.831428527832,15.529203414917,60.8517305850983,19.488692522049,15.1990384459496
1,44,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,82.1590423583984,19.8871421813965,18.5569190979004,12.1899995803833,13.4145860671997,74.9983587265015,19.3881682157516,15.4018232226372
1,45,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,119.894485473633,19.9885711669922,18.6960544586182,14.1771430969238,14.0936708450317,57.0185409784317,19.5346992015839,14.846103310585
1,46,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,109.191215515137,19.2228565216064,17.9509963989258,13.497142791748,13.4121341705322,56.228043794632,19.2558467388153,14.1563239097595
1,47,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,69.8944396972656,19.5671424865723,18.3218307495117,13.789999961853,14.2706823348999,61.5653967857361,19.3181784152985,14.7461495995522
1,48,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,70.3788909912109,19.5557136535645,18.2966022491455,13.4642858505249,13.868182182312,39.191605091095,19.5373266935349,14.2662331461906
1,49,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,127.710556030273,20.2414283752441,18.8947563171387,13.584285736084,13.4089431762695,58.1892551183701,19.5292439460754,14.3134743571281
1,50,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,36.321647644043,19.8028564453125,18.6012840270996,14.0371427536011,14.0959444046021,52.9755203723907,19.664452791214,14.204076230526
1,51,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,164.039047241211,19.5542850494385,18.1737041473389,12.8057146072388,13.1609706878662,47.7141726016998,19.7734894752502,14.0812121033669
1,52,30,-76.0749984513968,4.97499932907522,2018.1494140625,2010,38.7923049926758,20.417142868042,19.0599098205566,13.8571424484253,14.8218336105347,31.3560007810593,19.9252654314041,14.439926981926
1,1,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,119.045402526855,19.7114276885986,18.3778533935547,14.0642852783203,14.7801723480225,45.6016323566437,19.8855127096176,15.4961982965469
1,2,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,19.5658168792725,21.1071434020996,19.560245513916,13.8900003433228,14.8349981307983,29.711416721344,19.9382344484329,15.1229518055916
1,3,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,61.1759910583496,20.4957141876221,19.2616348266602,14.4528570175171,15.7456007003784,18.8031306266785,20.2528569698334,15.2749602198601
1,4,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,22.8386478424072,20.6399993896484,19.2392387390137,14.5928573608398,16.142261505127,29.3617245554924,20.1895332336426,15.0005701184273
1,5,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,42.8127937316895,21.252857208252,19.6719875335693,14.584285736084,15.2485523223877,19.2476449608803,20.5079395771027,15.0909743309021
1,6,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,23.6741905212402,20.418571472168,18.9987697601318,12.6414289474487,13.1152820587158,34.3958901166916,20.2421184778214,14.3032941222191
1,7,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,34.8827743530273,20.4014282226562,18.8738746643066,13.998571395874,13.8965044021606,29.3135819733143,20.3472081422806,15.0956937670708
1,8,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,67.9670791625977,20.5128574371338,19.0419006347656,15.0542860031128,15.1276245117188,44.0292512178421,20.158071398735,15.0571259856224
1,9,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,60.3861808776855,20.4128570556641,18.9886474609375,16.3285713195801,15.7290048599243,32.6153460741043,20.0702034235001,14.9074032902718
1,10,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,36.5562438964844,20.0599994659424,18.5643634796143,16.4571437835693,15.7553081512451,38.4069938361645,20.2576022148132,14.8122250437737
1,11,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,41.8607902526855,20.4057140350342,19.1548137664795,17.3571434020996,17.2970314025879,52.1801781654358,20.1087149381638,14.6920722126961
