"id_celda","x","y","precipitacion_mm","ajuste_tendencia","residual_tendencia"
90,-76.0249984506518,4.42499932087958,39.5651664733887,40.8781471096481,-1.3129806362594
91,-75.9749984499067,4.42499932087958,61.9356727600098,38.8018484309846,23.1338243290251
92,-75.9249984491616,4.42499932087958,64.6640319824219,36.7255497523212,27.9384822301007
93,-76.5249984581023,4.37499932013452,69.7870178222656,60.460836239186,9.32618158307963
94,-76.4749984573573,4.37499932013452,58.1464080810547,58.3845375605225,-0.238129479467849
95,-76.4249984566122,4.37499932013452,60.593994140625,56.3082388818591,4.28575525876592
96,-76.3749984558672,4.37499932013452,58.260612487793,54.2319402031962,4.02867228459675
97,-76.3249984551221,4.37499932013452,59.0272483825684,52.1556415245328,6.8716068580356
98,-76.2749984543771,4.37499932013452,40.6070213317871,50.0793428458693,-9.4723215140822
99,-76.224998453632,4.37499932013452,39.1309852600098,48.0030441672059,-8.87205890719609
100,-76.1749984528869,4.37499932013452,46.025562286377,45.9267454885424,0.0988167978345618
101,-76.1249984521419,4.37499932013452,40.4879035949707,43.8504468098789,-3.36254321490824
102,-76.0749984513968,4.37499932013452,39.1286849975586,41.7741481312155,-2.64546313365689
103,-76.0249984506518,4.37499932013452,37.1436424255371,39.697849452552,-2.55420702701492
104,-75.9749984499067,4.37499932013452,50.2130584716797,37.6215507738886,12.5915076977911
105,-75.9249984491616,4.37499932013452,49.4452209472656,35.5452520952251,13.8999688520405
106,-75.8749984484166,4.37499932013452,44.6594924926758,33.4689534165623,11.1905390761135
107,-75.8249984476715,4.37499932013452,44.2312126159668,31.3926547378988,12.838557878068
108,-76.5249984581023,4.32499931938946,60.4852676391602,59.2805385820899,1.20472905707021
109,-76.4749984573573,4.32499931938946,60.1876106262207,57.2042399034265,2.98337072279422
110,-76.4249984566122,4.32499931938946,54.4532318115234,55.127941224763,-0.674709413239598
111,-76.3749984558672,4.32499931938946,53.0776977539062,53.0516425461002,0.0260552078060817
112,-76.3249984551221,4.32499931938946,47.4797515869141,50.9753438674367,-3.49559228052265
113,-76.2749984543771,4.32499931938946,38.7489471435547,48.8990451887733,-10.1500980452186
114,-76.224998453632,4.32499931938946,42.0851898193359,46.8227465101098,-4.73755669077386
115,-76.1749984528869,4.32499931938946,46.4719276428223,44.7464478314463,1.72547981137592
116,-76.1249984521419,4.32499931938946,42.1065979003906,42.6701491527829,-0.563551252392265
117,-76.0749984513968,4.32499931938946,40.7850646972656,40.5938504741194,0.191214223146193
118,-76.0249984506518,4.32499931938946,42.4209442138672,38.517551795456,3.90339241841121
119,-75.9749984499067,4.32499931938946,55.4660682678223,36.4412531167925,19.0248151510297
120,-75.9249984491616,4.32499931938946,57.6341400146484,34.3649544381291,23.2691855765194
121,-75.8749984484166,4.32499931938946,56.2064743041992,32.2886557594662,23.917818544733
