"anio","semana","escala","modelo","formula","vif_max","colineal","n","MAE","RMSE","sesgo","R2"
2014,1,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,9.66283499022186,14.043416748446,-0.00553736053705886,0.353062833495601
2014,1,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,12.2008286830501,17.1577267099405,-0.000830899227854719,0.0343137980797158
2014,1,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.54576313434424,FALSE,686,8.91762926352408,13.6338756518464,-0.00697836087494886,0.390245251144047
2014,1,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.86018194406625,FALSE,686,9.76165382635862,14.0166603640034,-0.00894220037078114,0.355525654345104
2014,1,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.33855492059711,FALSE,686,11.6456599273511,15.6607333910757,-0.0170774767290851,0.195472809765725
2014,1,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.21024447508675,FALSE,686,8.77805961398706,13.5482923494932,-0.00974440496331916,0.3978763954579
2014,1,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,9.40193454456358,13.4229331150354,-0.0144761256543671,0.408967467973493
2014,1,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",38.4354885482619,TRUE,686,9.12310388588448,13.3908116498316,-0.0114111971998384,0.411792799087931
2014,1,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",7.93453305521606,FALSE,686,9.21156510376838,13.4247328552351,-0.0151519625848186,0.408808966652112
2014,1,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",54.7751643391178,TRUE,686,9.06154710398207,13.4119697882991,-0.0153825500577543,0.409932538205037
2014,1,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",58.0452124464159,TRUE,686,9.14010319302654,13.3769586143478,-0.0142938725512816,0.413009191428776
2014,1,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",8.25683281886844,FALSE,686,9.25850567729385,13.4307236438374,-0.0171021138881343,0.408281210787664
2014,1,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",80.2740633519903,TRUE,686,9.09122270777773,13.4019036029953,-0.0190460974375857,0.410817941245997
2014,1,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,10.27706218472,18.7163034892161,-6.71185394380892,-0.149097001810059
2014,1,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,7.17795492140999,13.796301188514,-3.6745287362269,0.375630229870894
2014,1,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,8.89014938137755,16.503626357574,-5.34668582432346,0.106539618902442
2014,1,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,7.58753449134958,14.6975312531246,-4.00665551999967,0.291393195025002
2014,1,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,9.84300980800119,18.2880765765147,-6.26574308481004,-0.0971161221496399
2014,1,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.54576313434424,FALSE,686,7.53362180567087,14.2428241498354,-3.82448832709985,0.334560221416153
2014,1,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.86018194406625,FALSE,686,7.53795002527612,14.6462692492175,-3.99935328563968,0.296327528248558
2014,1,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.33855492059711,FALSE,686,8.88531767750825,16.5443050793524,-5.35396477226017,0.102129725285046
2014,1,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.21024447508675,FALSE,686,7.45970672252328,14.1335248609659,-3.77671518027447,0.344734189885104
2014,1,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,7.1852940837534,13.8067811278917,-3.67472104058221,0.374681302693725
2014,1,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",38.4354885482619,TRUE,686,7.21255803338048,13.7719036680956,-3.65526443282754,0.377836561096214
2014,1,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",7.93453305521606,FALSE,686,7.19158304938477,13.821490489861,-3.68128541309695,0.373348198525913
2014,1,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",54.7751643391178,TRUE,686,7.22998505628536,13.8008598518299,-3.66673968919521,0.375217545083461
2014,1,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",58.0452124464159,TRUE,686,7.22269789573657,13.7622594129439,-3.65417096311444,0.378707639217998
2014,1,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",8.25683281886844,FALSE,686,7.19899245046775,13.832031871896,-3.68145091055865,0.372391963726844
2014,1,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",80.2740633519903,TRUE,686,7.23920195744204,13.7872274759915,-3.66677779688714,0.376451245402106
2014,1,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,9.93024975366663,19.0344496383231,-7.5677397342805,-0.188494516400803
2014,1,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,7.59533058925973,15.2596387761774,-5.49207936398997,0.236155351415761
2014,1,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,9.12536429238887,17.7321889941629,-6.86051620087886,-0.0314335098323786
2014,1,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,7.97293179137549,16.0764800670656,-5.81617663942636,0.152190132894484
2014,1,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,9.6542272999497,18.7230937928216,-7.30148721202188,-0.149930941368463
2014,1,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.54576313434424,FALSE,686,7.91832763836778,15.6402675219158,-5.67550054704415,0.197574191497891
2014,1,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.86018194406625,FALSE,686,7.93628377962614,16.0178210109407,-5.7845510491624,0.158365738133039
2014,1,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.33855492059711,FALSE,686,9.11349998628745,17.7644209075476,-6.85595143858519,-0.035186604326827
2014,1,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.21024447508675,FALSE,686,7.84903668455663,15.4917505603041,-5.59529763097633,0.212741197679322
2014,1,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,7.60289156575494,15.2829490374297,-5.49384045128309,0.233819907157503
2014,1,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",38.4354885482619,TRUE,686,7.62104248221255,15.2510302685825,-5.50326024484763,0.237016932453188
2014,1,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",7.93453305521606,FALSE,686,7.63324365067673,15.3556318442389,-5.53355207329298,0.226514963510881
2014,1,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",54.7751643391178,TRUE,686,7.67889979695197,15.3666978621487,-5.56251757060711,0.225399739661532
2014,1,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",58.0452124464159,TRUE,686,7.62676166531019,15.2686251040204,-5.50436557077486,0.235255437640746
2014,1,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",8.25683281886844,FALSE,686,7.64074949343003,15.3791067467598,-5.53439380658586,0.224148227301799
2014,1,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",80.2740633519903,TRUE,686,7.68518074717591,15.3758756928048,-5.56403364257449,0.224474196247388
2015,1,"original","M0",".respuesta ~ 1",NA,FALSE,686,2.98681311452613,4.81302629409146,-3.17259113275137e-15,-0.00292183920294109
2015,1,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,2.64711156805192,3.65694303581815,-0.00345082877971931,0.421015402334085
2015,1,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,2.87584601782856,4.23310973481181,-0.00412860001214967,0.224200181755762
2015,1,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,2.76732396273282,4.01495420924317,-0.00309829209337135,0.302102226422592
2015,1,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,2.93837950808901,4.26532361358754,-0.00323191352955275,0.212347612200747
2015,1,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",4.8618222670777,FALSE,686,2.74652928528293,4.00523745599264,-0.00345648060876489,0.305476160100062
2015,1,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.83001872382348,FALSE,686,2.65975171724653,3.95719619966794,-0.00363901398752986,0.322037321996237
2015,1,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.69966893899592,FALSE,686,2.7915535636791,4.11555342663173,-0.00384509549681942,0.266690843792425
2015,1,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",5.31565043833508,FALSE,686,2.63491386836744,3.93956313705785,-0.00349081952451695,0.328065794327813
2015,1,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,2.66194045631879,3.65932671158273,-0.00380812005490119,0.4202603665933
2015,1,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",28.8093070968533,TRUE,686,2.3218382623078,3.1987675208374,-0.00319690609348977,0.557007906270453
2015,1,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",10.4066013095302,TRUE,686,2.35758427138219,3.34964230058173,-0.00203592497431687,0.514233585675976
2015,1,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",35.7865633068815,TRUE,686,1.8820916222555,2.90308926554543,-0.00139717401918765,0.635118873767093
2015,1,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",42.6514689760295,TRUE,686,2.30600957312229,3.0880636517745,-0.00261100906769422,0.587139716068558
2015,1,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",13.3993606300535,TRUE,686,2.37247539813065,3.3416486238493,-0.00231293089282824,0.516549311366282
2015,1,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",52.219428305548,TRUE,686,1.80479949828128,2.72480933755439,5.07434021309195e-05,0.678557825275509
2015,1,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,1.8924335043074,5.03714919563781,-1.50307621238604,-0.0985004742477931
2015,1,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,1.57000578427089,3.83253559136362,-0.903034442489757,0.364079225042423
2015,1,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,1.80352156324349,4.56934510618898,-1.18841736947821,0.0960622162973888
2015,1,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,1.76698673846276,4.32961334519181,-1.03918857614558,0.188424651427142
2015,1,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,1.85461305640931,4.61081563393105,-1.18837983180868,0.0795798156143769
2015,1,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",4.8618222670777,FALSE,686,1.75975793001698,4.31615726829676,-1.03546313864881,0.1934614291895
2015,1,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.83001872382348,FALSE,686,1.71304351941158,4.25811202021682,-1.02021302403497,0.215008806206528
2015,1,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.69966893899592,FALSE,686,1.76501650830203,4.44159400794938,-1.12419849351272,0.145900756992769
2015,1,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",5.31565043833508,FALSE,686,1.70628468829697,4.23521870056712,-1.00627384518208,0.223426971081168
2015,1,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,1.5694534730465,3.83590874709854,-0.904012528995709,0.362959337839336
2015,1,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",28.8093070968533,TRUE,686,1.26012791002421,3.19310330959843,-0.771530273841377,0.558575371988785
2015,1,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",10.4066013095302,TRUE,686,1.39527088446825,3.4057099128404,-0.735622530865267,0.497835593362047
2015,1,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",35.7865633068815,TRUE,686,1.12734618170162,2.87483477895491,-0.58964314691731,0.642186765176895
2015,1,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",42.6514689760295,TRUE,686,1.22152239393782,3.10234008782925,-0.71895986725168,0.583313500812344
2015,1,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",13.3993606300535,TRUE,686,1.39132998249787,3.39338171738631,-0.735033204362265,0.501464543701883
2015,1,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",52.219428305548,TRUE,686,1.09037129063651,2.82786647811759,-0.519164518041322,0.653782975671781
2015,1,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,2.02889421131697,4.98441643368414,-1.31523736150105,-0.0756209645438286
2015,1,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,1.69755395335484,4.05731797119196,-0.943463691852315,0.287296799472406
2015,1,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,1.90293766305951,4.61318891650364,-1.12097192781042,0.0786320529888521
2015,1,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,1.84819804643394,4.44051291262621,-1.0432134286901,0.146316486265217
2015,1,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,1.93420105142271,4.64664299122274,-1.12761308175594,0.0652203864903552
2015,1,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",4.8618222670777,FALSE,686,1.84167263736462,4.43050438497043,-1.04187746743896,0.150160405371174
2015,1,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.83001872382348,FALSE,686,1.80773878512967,4.38396691871859,-1.03019623591705,0.167919859892633
2015,1,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.69966893899592,FALSE,686,1.86443558498647,4.51999764540964,-1.08588406137903,0.115481263215196
2015,1,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",5.31565043833508,FALSE,686,1.79934335045472,4.36689253690372,-1.02358057633853,0.174388698523589
2015,1,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,1.69680620905613,4.06173263394758,-0.945172903669516,0.285745007857625
2015,1,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",28.8093070968533,TRUE,686,1.41971611308755,3.4342608324999,-0.790939101205409,0.489380761681341
2015,1,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",10.4066013095302,TRUE,686,1.5266804195871,3.67605321267221,-0.828126046354824,0.414948363302926
2015,1,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",35.7865633068815,TRUE,686,1.25551988665281,3.12420171422081,-0.636514774668835,0.577420181183655
2015,1,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",42.6514689760295,TRUE,686,1.37314305303626,3.32419516243565,-0.720173484086943,0.521586257678564
2015,1,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",13.3993606300535,TRUE,686,1.52403686644167,3.66616024827904,-0.825918314866136,0.418093098434719
2015,1,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",52.219428305548,TRUE,686,1.26603494533847,3.2040503977551,-0.501256353130996,0.5555434639734
2016,1,"original","M0",".respuesta ~ 1",NA,FALSE,686,23.5151117326656,28.302118054823,-3.75266711129677e-15,-0.00292183920294109
2016,1,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,16.7410567196619,20.9936715974341,-0.011498520759912,0.448169105958389
2016,1,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,22.5864003620657,26.3307713810225,-0.0180842806981539,0.131926743633695
2016,1,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,18.1608552637048,22.1252608237011,0.00140104389737406,0.387076870678815
2016,1,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,23.5857270435312,28.264503723572,0.0136955902137649,-0.000257786575653673
2016,1,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.79687498821118,FALSE,686,13.4288749453353,17.6365988794544,0.00425299764388576,0.610543562183826
2016,1,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.84906707307678,FALSE,686,18.0065969426321,22.0562397275678,-0.00571358470864047,0.390895007842591
2016,1,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.31418425084236,FALSE,686,22.3269825135577,26.0796221801432,-0.0152345911346562,0.148407549118362
2016,1,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.54020287144912,FALSE,686,13.3035233043037,17.6234535495183,0.00210075235403386,0.611123903722413
2016,1,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,16.7395329024064,20.9817867507006,-0.0132578885264119,0.448793729350658
2016,1,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",39.7410002250821,TRUE,686,14.7405627477986,18.7807238547905,-0.0133348362903701,0.558374780692731
2016,1,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",3.60045342311888,FALSE,686,14.4633661295943,19.0115235786511,-0.00526282309091775,0.547453659757412
2016,1,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",45.1393530226095,TRUE,686,12.7233187847572,17.1056564337422,-0.00932192961176455,0.633639450223498
2016,1,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",61.1294202419075,TRUE,686,14.3258658818013,18.500535512899,-0.01869692103263,0.571453639389198
2016,1,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",6.01366946636911,FALSE,686,14.2712490667906,18.8533285745503,-0.00429518382879179,0.554953607572668
2016,1,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",73.5332804245026,TRUE,686,12.7504197953168,17.0656206790774,-0.0115595458467984,0.63535237559349
2016,1,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,23.1400098405331,28.5176840871641,-3.50788928366061,-0.018257738829893
2016,1,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,16.4300866360176,20.6898246648183,-2.05236285746373,0.464027098431784
2016,1,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,22.0791893632444,26.3159745141849,-3.07862492652006,0.132902116141056
2016,1,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,18.1173970547662,22.3227669927318,-2.16999722447622,0.376085233785401
2016,1,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,23.1842675334135,28.505417954848,-3.459539353915,-0.017381973604532
2016,1,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.79687498821118,FALSE,686,13.381972240413,17.6717102279174,-1.56738106218178,0.608991340875224
2016,1,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.84906707307678,FALSE,686,17.9399016111104,22.2352032559106,-2.15220683625675,0.380970394975958
2016,1,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.31418425084236,FALSE,686,21.9269831321547,26.0522153601846,-3.05285056382834,0.150196469005552
