"id_celda","x","y","observado_mm","predicho_mm","error_mm","varianza_kriging","tipo_kriging"
18,-76.0249984506518,4.77499932609499,39.7876129150391,38.3988670388071,1.38874587623193,0.293885981582013,"universal"
19,-75.9749984499067,4.77499932609499,38.9098358154297,43.9257464083704,-5.01591059294067,0.312167228892136,"universal"
20,-76.2749984543771,4.72499932534993,51.0581893920898,45.1752618797344,5.88292751235547,0.42388274019985,"universal"
21,-76.224998453632,4.72499932534993,51.1941947937012,41.591420582441,9.60277421126015,0.298782294220357,"universal"
22,-76.1749984528869,4.72499932534993,33.7123260498047,38.1570169801785,-4.44469093037377,0.296596691307409,"universal"
23,-76.1249984521419,4.72499932534993,25.6690845489502,34.039813645817,-8.37072909686682,0.293769691100301,"universal"
24,-76.0749984513968,4.72499932534993,41.1002426147461,32.5197774482835,8.58046516646256,0.295115035160394,"universal"
25,-76.0249984506518,4.72499932534993,40.4412689208984,42.8305660821096,-2.38929716121116,0.293591316123127,"universal"
26,-75.9749984499067,4.72499932534993,53.5390205383301,45.3493148668338,8.18970567149625,0.294741186895417,"universal"
27,-75.9249984491616,4.72499932534993,47.6831245422363,49.2255799762948,-1.54245543405851,0.315438701517365,"universal"
28,-75.8749984484166,4.72499932534993,53.646614074707,49.7570415384535,3.88957253625348,0.325615064738246,"universal"
29,-75.8249984476715,4.72499932534993,59.5572662353516,51.147544070567,8.4097221647846,0.405828122860019,"universal"
30,-76.2749984543771,4.67499932460487,38.2534103393555,43.3183782931916,-5.06496795383617,0.342205881443014,"universal"
31,-76.224998453632,4.67499932460487,32.6792984008789,41.4883129136543,-8.80901451277543,0.296304563852497,"universal"
32,-76.1749984528869,4.67499932460487,33.6406478881836,33.4792440232419,0.161403864941654,0.298876715445014,"universal"
33,-76.1249984521419,4.67499932460487,30.5341510772705,29.4780985278738,1.05605254939668,0.30735747141916,"universal"
34,-76.0749984513968,4.67499932460487,31.6925830841064,35.085146431337,-3.39256334723056,0.293381387479087,"universal"
35,-76.0249984506518,4.67499932460487,39.6946487426758,42.4906553936277,-2.79600665095192,0.295055960699307,"universal"
36,-75.9749984499067,4.67499932460487,61.1983070373535,46.1497041962169,15.0486028411366,0.293605574886112,"universal"
37,-75.9249984491616,4.67499932460487,44.1488189697266,52.6382376217797,-8.48941865205309,0.293438515254993,"universal"
38,-75.8749984484166,4.67499932460487,45.731876373291,51.9344037120347,-6.20252733874369,0.295948085906165,"universal"
39,-75.8249984476715,4.67499932460487,53.245044708252,49.1376889395641,4.10735576868784,0.322361746575963,"universal"
40,-75.7749984469265,4.67499932460487,42.7127494812012,57.0795081227444,-14.3667586415432,0.357369818983984,"universal"
41,-75.7249984461814,4.67499932460487,61.2600402832031,43.8587182904852,17.4013219927179,0.962313961617072,"universal"
42,-76.2749984543771,4.62499932385981,42.9301147460938,38.6298650593284,4.30024968676533,0.319683533765049,"universal"
43,-76.224998453632,4.62499932385981,42.0722503662109,36.9529743119894,5.11927605422154,0.306365175514874,"universal"
44,-76.1749984528869,4.62499932385981,36.5986061096191,33.3235568645614,3.27504924505773,0.294998890529472,"universal"
45,-76.1249984521419,4.62499932385981,32.9421081542969,32.5549579713423,0.387150182954571,0.296484431737787,"universal"
46,-76.0749984513968,4.62499932385981,34.7756729125977,33.1243674353862,1.65130547721143,0.298103493401833,"universal"
47,-76.0249984506518,4.62499932385981,34.9085235595703,39.0821237577499,-4.17360019817956,0.294545284864377,"universal"
48,-75.9749984499067,4.62499932385981,48.0012283325195,47.8127240085079,0.188504324011639,0.293733694090639,"universal"
49,-75.9249984491616,4.62499932385981,51.8606948852539,52.3515752251512,-0.490880339897295,0.293721877796196,"universal"
50,-75.8749984484166,4.62499932385981,52.6089172363281,52.5938009544187,0.0151162819094566,0.321367626202391,"universal"
51,-76.3249984551221,4.57499932311476,41.1486167907715,44.2002649334443,-3.0516481426728,0.452518827994709,"universal"
52,-76.2749984543771,4.57499932311476,36.5909118652344,42.2574200397276,-5.66650817449326,0.301863424848672,"universal"
53,-76.224998453632,4.57499932311476,40.1131324768066,35.1475717570875,4.96556071971916,0.297148467390715,"universal"
54,-76.1749984528869,4.57499932311476,29.6827983856201,35.6010410918565,-5.91824270623637,0.310260763265966,"universal"
55,-76.1249984521419,4.57499932311476,34.6451606750488,33.7776002449519,0.867560430096901,0.295956207015176,"universal"
56,-76.0749984513968,4.57499932311476,36.0216484069824,33.9645986208353,2.05704978614708,0.296855489425308,"universal"
57,-76.0249984506518,4.57499932311476,32.3201637268066,37.8941220921778,-5.57395836537114,0.295720164194077,"universal"
58,-75.9749984499067,4.57499932311476,47.3914108276367,45.8109622403823,1.58044858725443,0.295836737651151,"universal"
59,-75.9249984491616,4.57499932311476,60.5735702514648,52.0690261454326,8.50454410603225,0.296736766455645,"universal"
60,-75.8749984484166,4.57499932311476,54.9611206054688,53.3186861944951,1.64243441097366,0.331785735260976,"universal"
61,-76.3249984551221,4.5249993223697,47.8347244262695,47.4842741116301,0.350450314639481,0.324858531882133,"universal"
62,-76.2749984543771,4.5249993223697,43.6841773986816,42.9778251247864,0.706352273895277,0.301714066518451,"universal"
63,-76.224998453632,4.5249993223697,38.0939674377441,41.713896246573,-3.6199288088289,0.301935968059274,"universal"
64,-76.1749984528869,4.5249993223697,35.8625526428223,39.0265706112774,-3.16401796845508,0.297234439032195,"universal"
65,-76.1249984521419,4.5249993223697,39.6851196289062,39.219388577962,0.465731050944235,0.297162969885445,"universal"
66,-76.0749984513968,4.5249993223697,39.4853401184082,37.6878768556501,1.79746326275811,0.298251795096127,"universal"
67,-76.0249984506518,4.5249993223697,34.884651184082,43.0986866477093,-8.21403546362724,0.297064371482703,"universal"
68,-75.9749984499067,4.5249993223697,49.8101501464844,49.7218258285816,0.0883243179028028,0.297390949998026,"universal"
